ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1984-08-01,149745.86050493526,468692.13867970277,616675.7541206359,141366.96273523272,158418.86798497304,394298.5407384443,376673.24676644645,413308.07963918074,394298.5407384443,376673.24676644645,413308.07963918074,0.0,0.0,0.0,544044.4012433796
1984-09-01,149922.12025531684,193981.5496748477,345557.91240039753,141494.33177401588,158624.18577960657,116394.26946119384,98193.41709368906,134447.24603359797,116394.26946119384,98193.41709368906,134447.24603359797,0.0,0.0,0.0,266316.38971651066
1984-10-01,150092.69420729904,-26295.364757259686,124473.56308839258,141601.47147944945,158794.08319901506,-102176.76731821611,-117066.22623597435,-86388.39834979305,-102176.76731821611,-117066.22623597435,-86388.39834979305,0.0,0.0,0.0,47915.926889082926
1984-11-01,150268.95395768064,-84847.7752181646,70208.58252099076,141732.11680843603,158940.72068369208,-156845.4971855323,-174429.21365039708,-138705.34279985615,-156845.4971855323,-174429.21365039708,-138705.34279985615,0.0,0.0,0.0,-6576.543227851653
1984-12-01,150439.52790966278,-89702.54708430718,59321.74295471471,141855.7602793437,159181.3458885655,-165167.51268699067,-180834.20441534155,-148562.58740811466,-165167.51268699067,-180834.20441534155,-148562.58740811466,0.0,0.0,0.0,-14727.984777327889
1985-01-01,150615.78766004439,-81496.7171914875,67130.58346224869,141914.12538464097,159281.1595958319,-161026.05736685893,-178231.35989989567,-142815.6089122894,-161026.05736685893,-178231.35989989567,-142815.6089122894,0.0,0.0,0.0,-10410.26970681455
1985-02-01,150792.04741042596,-82908.42238752692,62958.840154658785,142021.7366294589,159490.37475449935,-159878.18839663733,-181592.78227858484,-138731.71140882542,-159878.18839663733,-181592.78227858484,-138731.71140882542,0.0,0.0,0.0,-9086.140986211365
1985-03-01,150951.24976560933,-78210.64533733213,75454.23153964426,142160.64258253036,159632.11705855324,-153680.90974455222,-165567.06184529778,-141782.17329532467,-153680.90974455222,-165567.06184529778,-141782.17329532467,0.0,0.0,0.0,-2729.6599789428874
1985-04-01,151127.5095159909,-61787.90322794088,83767.97634120152,142329.98209854786,159693.90239775775,-140342.79546169066,-153810.82172804506,-127242.81745231537,-140342.79546169066,-153810.82172804506,-127242.81745231537,0.0,0.0,0.0,10784.714054300246
1985-05-01,151298.08346797308,11322.806433902728,157258.11292166123,142554.6374567798,159843.77059007977,-67667.47046620406,-79962.93061143739,-54461.65733533947,-67667.47046620406,-79962.93061143739,-54461.65733533947,0.0,0.0,0.0,83630.61300176902
1985-06-01,151474.34321835468,223674.8916783811,371095.1250077093,142685.49192117216,160157.23193909007,148760.60733396275,135077.66855708914,161680.7323849666,148760.60733396275,135077.66855708914,161680.7323849666,0.0,0.0,0.0,300234.95055231743
1985-07-01,151644.91717033685,508069.81628076575,654282.0870679294,142913.69806599108,160375.57124564363,432116.6403150646,420142.62590140075,444680.3389086089,432116.6403150646,420142.62590140075,444680.3389086089,0.0,0.0,0.0,583761.5574854014
1985-08-01,151821.17692071846,462966.6415290972,614090.7707359027,143079.3807636562,160573.99220326828,387148.14224141545,374459.50158309203,399882.58386954217,387148.14224141545,374459.50158309203,399882.58386954217,0.0,0.0,0.0,538969.3191621338
1985-09-01,151997.43667110003,194431.6424548096,341787.3744316226,143129.4065618715,160719.25076297967,117935.9748782058,105112.06032322295,130817.45577123598,117935.9748782058,105112.06032322295,130817.45577123598,0.0,0.0,0.0,269933.41154930583
1985-10-01,152168.0106230822,-28164.95629530637,128248.64685811914,143193.62288157706,160859.39821945888,-102255.14692969208,-113777.44063635897,-91031.69583998965,-102255.14692969208,-113777.44063635897,-91031.69583998965,0.0,0.0,0.0,49912.863693390114
1985-11-01,152344.27037346378,-77460.51184617018,77053.17807947469,143267.46398279577,161189.0737713611,-154001.99893064567,-165971.03050833623,-141011.59655848463,-154001.99893064567,-165971.03050833623,-141011.59655848463,0.0,0.0,0.0,-1657.7285571818938
1985-12-01,152508.81915557748,-88928.8385490743,60917.505436620864,143394.5629162558,161235.38478760913,-163458.0555197993,-175514.13069868702,-151387.21312491916,-163458.0555197993,-175514.13069868702,-151387.21312491916,0.0,0.0,0.0,-10949.236364221812
1986-01-01,152678.85289709497,-77606.49053579418,65485.905619732424,143584.64106853955,161429.4392630792,-160550.67560283426,-173816.0326370628,-147299.20700200074,-160550.67560283426,-173816.0326370628,-147299.20700200074,0.0,0.0,0.0,-7871.822705739294
1986-02-01,152848.88663861246,-82205.08758827511,74569.1757000102,143850.28425024156,161662.1031663452,-159678.8214307987,-174466.25666126522,-145133.51187035264,-159678.8214307987,-174466.25666126522,-145133.51187035264,0.0,0.0,0.0,-6829.93479218625
1986-03-01,153002.46550191857,-80212.10619284255,69934.88218640303,144024.34424275206,161870.2298079136,-155818.2365569605,-170125.46066598227,-141822.6366749753,-155818.2365569605,-170125.46066598227,-141822.6366749753,0.0,0.0,0.0,-2815.771055041929
1986-04-01,153172.49924343606,-68220.62430303631,88181.94889363986,144245.21692188282,161992.94980455848,-143413.6500142942,-156964.2362654424,-130798.98163814547,-143413.6500142942,-156964.2362654424,-130798.98163814547,0.0,0.0,0.0,9758.849229141866
1986-05-01,153337.04802554974,11608.421504865832,160094.89166500722,144421.68566759254,162081.22627638257,-68320.0173154782,-82436.19391875013,-53732.7788644002,-68320.0173154782,-82436.19391875013,-53732.7788644002,0.0,0.0,0.0,85017.03071007154
1986-06-01,153507.08176706725,226292.604621841,375800.13330359163,144580.4871706101,162193.50141079284,150786.23277398423,138355.92813821367,163250.87210075257,150786.23277398423,138355.92813821367,163250.87210075257,0.0,0.0,0.0,304293.3145410515
1986-07-01,153671.63054918093,520307.26429635397,665919.3852132381,144751.25135962712,162264.81870817934,436430.3681392775,423402.3233217596,449462.02477596805,436430.3681392775,423402.3233217596,449462.02477596805,0.0,0.0,0.0,590101.9986884585
1986-08-01,153841.66429069842,457749.94915860915,608287.45683868,144854.69509534558,162356.53500443915,379859.40070624393,367308.3955815333,391992.00555066747,379859.40070624393,367308.3955815333,391992.00555066747,0.0,0.0,0.0,533701.0649969424
1986-09-01,154011.6980322159,199406.64734630025,354001.9017712093,145080.90541291123,162496.5709593773,119565.96476168129,108354.05019766085,131471.75197839993,119565.96476168129,108354.05019766085,131471.75197839993,0.0,0.0,0.0,273577.6627938972
1986-10-01,154176.2468143296,-19945.268749104987,122558.90011393791,145265.59907592088,162673.85199982979,-102222.69664585104,-115542.42192708715,-88578.70075641922,-102222.69664585104,-115542.42192708715,-88578.70075641922,0.0,0.0,0.0,51953.55016847857
1986-11-01,154346.2805558471,-74557.53229918066,72967.82226059803,145529.66713390255,162808.04318372085,-151092.89869706286,-162734.73522407797,-138660.4416674528,-151092.89869706286,-162734.73522407797,-138660.4416674528,0.0,0.0,0.0,3253.3818587842397
1986-12-01,154510.8293379608,-81066.410392441,62042.04383617477,145637.49981709567,163072.71548488058,-161777.82041074723,-176054.95338247428,-148374.94572469467,-161777.82041074723,-176054.95338247428,-148374.94572469467,0.0,0.0,0.0,-7266.991072786419
1987-01-01,154680.8630794783,-83634.37858831018,64525.09191019327,145756.72998013036,163128.9767815704,-160128.76479584049,-173068.24357392875,-147572.5187107098,-160128.76479584049,-173068.24357392875,-147572.5187107098,0.0,0.0,0.0,-5447.90171636219
1987-02-01,154850.89682099578,-80284.28552719524,69474.43756072858,145906.07725558637,163398.2666068348,-159541.37204608202,-171005.98681495135,-148643.112196578,-159541.37204608202,-171005.98681495135,-148643.112196578,0.0,0.0,0.0,-4690.475225086237
1987-03-01,155004.4756843019,-76103.64807161297,67819.01632995515,146164.0480647655,163652.89109455276,-157978.6789368386,-178200.532138459,-138415.1132000747,-157978.6789368386,-178200.532138459,-138415.1132000747,0.0,0.0,0.0,-2974.2032525367104
1987-04-01,155174.5094258194,-66874.83647395062,85192.25743333255,146271.04117954316,163913.5548588298,-146412.50199525483,-162995.14337581545,-129091.77634899726,-146412.50199525483,-162995.14337581545,-129091.77634899726,0.0,0.0,0.0,8762.007430564554
1987-05-01,155334.34798098044,6553.713871198056,164587.94001020322,146356.83219448297,164125.53216703737,-68830.94139686026,-88965.67558144292,-49456.067902889285,-68830.94139686026,-88965.67558144292,-49456.067902889285,0.0,0.0,0.0,86503.40658412018
1987-06-01,155499.51448798017,228680.4014361343,381522.2085470289,146464.6259239952,164286.49116692148,152873.68208863036,136466.82727252913,168468.29443206513,152873.68208863036,136466.82727252913,168468.29443206513,0.0,0.0,0.0,308373.19657661056
1987-07-01,155659.35304314122,521174.25787471107,670703.514292398,146568.94243642635,164342.280268268,440506.1622613601,422083.51115933893,457568.50670188485,440506.1622613601,422083.51115933893,457568.50670188485,0.0,0.0,0.0,596165.5153045013
1987-08-01,155824.51955014098,454029.77806182613,607835.815083054,146675.1679604442,164529.971429625,372441.32840331795,354631.16374932637,389230.84965733933,372441.32840331795,354631.16374932637,389230.84965733933,0.0,0.0,0.0,528265.8479534589
1987-09-01,155989.68605714073,203882.71947569997,349712.33976589935,146903.93911585826,164747.8316848866,121287.9666686932,105531.8049537235,137220.8900423172,121287.9666686932,105531.8049537235,137220.8900423172,0.0,0.0,0.0,277277.65272583393
1987-10-01,156149.52461230176,-21745.670711907755,132869.5198614707,147093.83687872003,164851.56064655533,-102078.61841492893,-122310.78842697764,-83123.78510428658,-102078.61841492893,-122310.78842697764,-83123.78510428658,0.0,0.0,0.0,54070.906197372824
1987-11-01,156314.6911193015,-69322.97361723006,80340.60982228056,147257.43064049867,165007.06747503494,-148121.7564973947,-166187.4432789213,-130808.49185960786,-148121.7564973947,-166187.4432789213,-130808.49185960786,0.0,0.0,0.0,8192.93462190681
1987-12-01,156474.52967446254,-82111.4079063165,71484.29072884867,147319.23850827623,165224.74012861363,-160129.92798015385,-178756.9897924266,-141486.58110005478,-160129.92798015385,-178756.9897924266,-141486.58110005478,0.0,0.0,0.0,-3655.398305691313
1988-01-01,156639.6961814623,-83258.44083237302,71689.17076070505,147454.22746768713,165455.8860881208,-159761.54787780947,-176407.01441923322,-142159.83711033312,-159761.54787780947,-176407.01441923322,-142159.83711033312,0.0,0.0,0.0,-3121.8516963471775
1988-02-01,156804.86268846205,-80999.34716199862,72346.15387115718,147578.80139967514,165681.63489499694,-159465.7075604107,-173595.88528364588,-145261.47875862927,-159465.7075604107,-173595.88528364588,-145261.47875862927,0.0,0.0,0.0,-2660.844871948648
1988-03-01,156959.3732917844,-67755.12538202615,81339.87436125577,147791.92683281942,165859.29594859143,-151570.36551235014,-165545.4539308305,-136627.223268573,-151570.36551235014,-165545.4539308305,-136627.223268573,0.0,0.0,0.0,5389.007779434265
1988-04-01,157124.53979878416,-53167.20121789435,98981.28024131418,147920.47412392643,165990.22759944148,-137203.87144333392,-154425.99805464034,-120296.45909412387,-137203.87144333392,-154425.99805464034,-120296.45909412387,0.0,0.0,0.0,19920.668355450238
1988-05-01,157284.37835394518,12095.10564648388,170422.24500651992,147931.52925164846,166190.45668105799,-66871.84120549614,-83474.71775839767,-50481.25614733492,-66871.84120549614,-83474.71775839767,-50481.25614733492,0.0,0.0,0.0,90412.53714844905
1988-06-01,157449.54486094494,231446.20156048978,371572.87251657224,148130.76147796697,166418.5583789151,146803.81604417478,127549.42494221948,165961.7970415228,146803.81604417478,127549.42494221948,165961.7970415228,0.0,0.0,0.0,304253.3609051197
1988-07-01,157609.383416106,511700.74192845135,661702.4657190229,148399.33893803586,166637.181477598,427570.18435567623,409481.58458643535,445446.8203074154,427570.18435567623,409481.58458643535,445446.8203074154,0.0,0.0,0.0,585179.5677717822
1988-08-01,157774.54992310572,479069.470836094,620421.5211663343,148629.239239855,166776.02835157939,394298.5407384514,376673.24676644517,413308.0796391956,394298.5407384514,376673.24676644517,413308.0796391956,0.0,0.0,0.0,552073.0906615572
1988-09-01,157931.1455933577,197293.7767670931,349337.8042208755,148860.81601385245,166874.69074213612,116394.26946118847,98193.41709366911,134447.2460335856,116394.26946118847,98193.41709366911,134447.2460335856,0.0,0.0,0.0,274325.4150545462
1988-10-01,158082.68979037576,-19830.0044221568,128600.89520781557,149067.39721012663,167018.09992136565,-102176.76731821311,-117066.22623597542,-86388.39834978864,-102176.76731821311,-117066.22623597542,-86388.39834978864,0.0,0.0,0.0,55905.92247216265
1988-11-01,158239.28546062775,-74434.04644886716,75048.22009068895,149090.6422519934,167085.11378323636,-156845.49718553646,-174429.2136504017,-138705.34279985615,-156845.49718553646,-174429.2136504017,-138705.34279985615,0.0,0.0,0.0,1393.7882750912977
1988-12-01,158390.8296576458,-81386.08356774098,70340.06224893617,149270.5298414547,167019.8828924285,-165167.51268699195,-180834.2044153256,-148562.58740812237,-165167.51268699195,-180834.2044153256,-148562.58740812237,0.0,0.0,0.0,-6776.683029346139
1989-01-01,158547.4253278978,-77622.85714380919,70444.28789610333,149385.5443076061,167031.63537988835,-161026.05736686557,-178231.3598999018,-142815.60891228225,-161026.05736686557,-178231.3598999018,-142815.60891228225,0.0,0.0,0.0,-2478.632038967771
1989-02-01,158704.0209981498,-81612.59434497815,75603.96083168715,149699.00739903725,167262.44659792777,-159878.18839663913,-181592.78227856103,-138731.71140882638,-159878.18839663913,-181592.78227856103,-138731.71140882638,0.0,0.0,0.0,-1174.1673984893423
1989-03-01,158845.46224869997,-67389.06193361008,82137.63388866163,150040.005436472,167334.25528197503,-153680.90974454992,-165567.06184529333,-141782.17329531303,-153680.90974454992,-165567.06184529333,-141782.17329531303,0.0,0.0,0.0,5164.552504150051
1989-04-01,159002.05791895196,-56721.812554212076,96900.00138442148,150288.7900245269,167482.87288396872,-140342.7954617079,-153810.82172804413,-127242.81745235978,-140342.7954617079,-153810.82172804413,-127242.81745235978,0.0,0.0,0.0,18659.26245724407
1989-05-01,159153.60211597002,17268.122047290886,167555.93877368106,150461.42941684427,167553.5576121908,-67667.47046621327,-79962.93061143825,-54461.657335356205,-67667.47046621327,-79962.93061143825,-54461.657335356205,0.0,0.0,0.0,91486.13164975675
1989-06-01,159310.197786222,232941.7492512907,389977.3523083761,150683.52949499074,167634.73384878403,148760.60733395905,135077.66855707564,161680.73238492987,148760.60733395905,135077.66855707564,161680.73238492987,0.0,0.0,0.0,308070.80512018106
1989-07-01,159461.74198324006,518898.64239220036,664744.222633016,150715.05112034833,167760.90674248524,432116.6403150874,420142.62590145273,444680.33890855283,432116.6403150874,420142.62590145273,444680.33890855283,0.0,0.0,0.0,591578.3822983275
1989-08-01,159618.33765349205,475817.2225761937,618507.4792831489,150770.02734938893,167796.88837333082,387148.1422413755,374459.50158311694,399882.583869443,387148.1422413755,374459.50158311694,399882.583869443,0.0,0.0,0.0,546766.4798948676
1989-09-01,159774.93332374404,204561.09478684692,351922.2889428739,150854.16790879882,167861.29702091767,117935.9748782073,105112.06032322471,130817.45577119818,117935.9748782073,105112.06032322471,130817.45577119818,0.0,0.0,0.0,277710.90820195136
1989-10-01,159926.47752076207,-17541.40512715316,127487.70102239045,150932.17690483798,168035.19911329538,-102255.14692968555,-113777.44063633072,-91031.69583998356,-102255.14692968555,-113777.44063633072,-91031.69583998356,0.0,0.0,0.0,57671.33059107652
1989-11-01,160083.07319101406,-66484.69087962448,82438.06309656099,151104.50399508153,168154.9011326881,-154001.99893063365,-165971.0305083379,-141011.59655849825,-154001.99893063365,-165971.0305083379,-141011.59655849825,0.0,0.0,0.0,6081.07426038041
1989-12-01,160234.61738803214,-85191.85962910687,71655.4064958699,151287.46704497022,168239.89028979768,-163458.05551979612,-175514.13069868265,-151387.21312491252,-163458.05551979612,-175514.13069868265,-151387.21312491252,0.0,0.0,0.0,-3223.438131763978
1990-01-01,160391.21305828413,-76683.49275378117,69747.87003439227,151381.71232409944,168462.73236395716,-160550.67560283942,-173816.0326371103,-147299.20700202638,-160550.67560283942,-173816.0326371103,-147299.20700202638,0.0,0.0,0.0,-159.46254455528106
1990-02-01,160497.08342989674,-75101.01072786389,75563.36184795968,151515.10108397042,168731.29855416785,-159678.8214307975,-174466.25666122278,-145133.51187036958,-159678.8214307975,-174466.25666122278,-145133.51187036958,0.0,0.0,0.0,818.2619990992243
1990-03-01,160592.70828167585,-67645.52073828675,80077.61749694728,151658.12254011686,168796.75654340087,-155818.2365569784,-170125.4606660078,-141822.63667495333,-155818.2365569784,-170125.4606660078,-141822.63667495333,0.0,0.0,0.0,4774.471724697447
1990-04-01,160698.57865328845,-55686.428809777535,89535.85163262938,151763.7130192459,168870.94856966782,-143413.6500143022,-156964.2362654444,-130798.98163815484,-143413.6500143022,-156964.2362654444,-130798.98163815484,0.0,0.0,0.0,17284.928638986254
1990-05-01,160801.03385162322,22190.596729973688,166026.34769305075,151856.04643325295,169001.9686202152,-68320.01731547344,-82436.19391875419,-53732.77886439603,-68320.01731547344,-82436.19391875419,-53732.77886439603,0.0,0.0,0.0,92481.01653614978
1990-06-01,160906.90422323582,234352.89850850045,391831.26633921533,151876.27083573368,169140.5796630935,150786.2327739905,138355.92813819926,163250.8721007784,150786.2327739905,138355.92813819926,163250.8721007784,0.0,0.0,0.0,311693.1369972263
1990-07-01,161009.35942157058,527668.324289236,674495.474284879,151928.63878880613,169281.5188123469,436430.3681392958,423402.32332177594,449462.0247760433,436430.3681392958,423402.32332177594,449462.0247760433,0.0,0.0,0.0,597439.7275608664
1990-08-01,161115.22979318316,460394.9497595549,612948.8737633874,151985.34893342564,169307.89156621232,379859.4007062385,367308.39558146667,391992.0055506357,379859.4007062385,367308.39558146667,391992.0055506357,0.0,0.0,0.0,540974.6304994216
1990-09-01,161221.10016479576,206146.9411427609,355913.60821375524,151923.91346404544,169321.93089220783,119565.96476169584,108354.05019764884,131471.75197841518,119565.96476169584,108354.05019764884,131471.75197841518,0.0,0.0,0.0,280787.0649264916
1990-10-01,161323.55536313052,-19916.54051742707,132493.65124540502,151891.0665940837,169547.03686467,-102222.69664585836,-115542.4219271058,-88578.70075642054,-102222.69664585836,-115542.4219271058,-88578.70075642054,0.0,0.0,0.0,59100.85871727216
1990-11-01,161429.42573474313,-67291.8048864349,89871.73425087747,151988.9788226502,169792.15482429336,-151092.89869705905,-162734.7352240687,-138660.44166742536,-151092.89869705905,-162734.7352240687,-138660.44166742536,0.0,0.0,0.0,10336.527037684078
1990-12-01,161531.8809330779,-72980.12263983488,73651.76997271812,152101.1863019048,169877.98416419714,-161777.82041074714,-176054.9533824919,-148374.94572468792,-161777.82041074714,-176054.9533824919,-148374.94572468792,0.0,0.0,0.0,-245.93947766924975
1991-01-01,161637.75130469046,-70309.01157444637,78827.16181926239,152305.52707771474,170122.6926850494,-160128.76479584022,-173068.24357397165,-147572.51871067093,-160128.76479584022,-173068.24357397165,-147572.51871067093,0.0,0.0,0.0,1508.986508850241
1991-02-01,161743.62167630307,-71314.9421441274,75963.89533452563,152322.6582103016,170272.6411488114,-159541.37204608822,-171005.98681497225,-148643.11219656988,-159541.37204608822,-171005.98681497225,-148643.11219656988,0.0,0.0,0.0,2202.24963021485
1991-03-01,161839.24652808218,-71027.72643616272,74503.29349810367,152433.2998287776,170415.8998921685,-157978.678936859,-178200.5321385009,-138415.11320008754,-157978.678936859,-178200.5321385009,-138415.11320008754,0.0,0.0,0.0,3860.5675912231673
1991-04-01,161945.11689969475,-57994.086413839825,88054.0977337435,152441.32812334862,170611.07067911772,-146412.50199526642,-162995.1433758229,-129091.776348979,-146412.50199526642,-162995.1433758229,-129091.776348979,0.0,0.0,0.0,15532.614904428337
1991-05-01,162047.57209802954,24482.096987378183,172300.21816559677,152322.3039809274,170762.61287577136,-68830.94139686557,-88965.67558144405,-49456.06790289363,-68830.94139686557,-88965.67558144405,-49456.06790289363,0.0,0.0,0.0,93216.63070116397
1991-06-01,162079.60018669037,237517.4783342198,391234.7643528424,152418.6478762954,170762.71659623814,152873.68208863205,136466.8272725528,168468.29443205087,152873.68208863205,136466.8272725528,168468.29443205087,0.0,0.0,0.0,314953.2822753224
1991-07-01,162110.59511120088,524434.5166166932,674927.8802096344,152501.88298996905,170779.40935405987,440506.1622613614,422083.51115933375,457568.5067019017,440506.1622613614,422083.51115933375,457568.5067019017,0.0,0.0,0.0,602616.7573725623
1991-08-01,162142.6231998617,455815.5907649905,607009.8472811176,152594.81686434423,170871.45286950938,372441.3284033216,354631.1637493269,389230.8496573571,372441.3284033216,354631.1637493269,389230.8496573571,0.0,0.0,0.0,534583.9516031833
1991-09-01,162174.65128852252,209956.22326704708,357901.5362900302,152698.33495907192,170887.78916824295,121287.96666869789,105531.80495371076,137220.89004233113,121287.96666869789,105531.80495371076,137220.89004233113,0.0,0.0,0.0,283462.6179572204
1991-10-01,162205.64621303306,-12607.366619271834,134909.43647694142,152806.68248995903,170799.85081032864,-102078.61841493756,-122310.78842701433,-83123.7851042714,-102078.61841493756,-122310.78842701433,-83123.7851042714,0.0,0.0,0.0,60127.0277980955
1991-11-01,162237.67430169389,-61327.2920782517,91545.31724761943,152880.20719842447,170788.55861796674,-148121.7564973933,-166187.44327893332,-130808.49185961256,-148121.7564973933,-166187.44327893332,-130808.49185961256,0.0,0.0,0.0,14115.917804300581
1991-12-01,162268.66922620437,-72856.59787607538,76687.21388362846,152964.85046137436,170805.53264720135,-160129.9279801602,-178756.9897924453,-141486.5811000613,-160129.9279801602,-178756.9897924453,-141486.5811000613,0.0,0.0,0.0,2138.74124604417
1992-01-01,162300.69731486522,-68854.79279369536,76257.42665944436,153049.53512625754,170868.21866066172,-159761.5478778059,-176407.01441924705,-142159.8371103204,-159761.5478778059,-176407.01441924705,-142159.8371103204,0.0,0.0,0.0,2539.149437059328
1992-02-01,162332.72540352604,-72306.79458523684,76070.9884529734,153171.2033344531,170963.1110384759,-159465.70756041846,-173595.88528367045,-145261.47875864696,-159465.70756041846,-173595.88528367045,-145261.47875864696,0.0,0.0,0.0,2867.0178431075765
1992-03-01,162362.6871638862,-60892.64440090512,86228.0016911803,153154.9325298056,170958.08709960067,-151570.36551236146,-165545.4539308463,-136627.2232686013,-151570.36551236146,-165545.4539308463,-136627.2232686013,0.0,0.0,0.0,10792.321651524748
1992-04-01,162394.71525254703,-52609.06920840443,101000.23543128096,153227.80235265673,171111.63660233255,-137203.87144334218,-154425.99805464703,-120296.45909412962,-137203.87144334218,-154425.99805464703,-120296.45909412962,0.0,0.0,0.0,25190.843809204845
1992-05-01,162425.7101770575,22324.723938188843,175099.11291738128,153338.33830570662,171116.78174786145,-66871.841205497,-83474.71775839294,-50481.25614734218,-66871.841205497,-83474.71775839294,-50481.25614734218,0.0,0.0,0.0,95553.86897156051
1992-06-01,162457.73826571836,236869.3939397333,386661.078840611,153429.29458248313,171284.8493316609,146803.81604419032,127549.4249422394,165961.79704152414,146803.81604419032,127549.4249422394,165961.79704152414,0.0,0.0,0.0,309261.55430990865
1992-07-01,162488.73319022884,512971.84818152187,665177.5287685486,153436.64676276772,171395.47380626356,427570.18435568106,409481.58458645165,445446.82030741643,427570.18435568106,409481.58458645165,445446.82030741643,0.0,0.0,0.0,590058.9175459099
1992-08-01,162520.76127888967,480035.1434473835,630915.2964796412,153509.74322413263,171411.657867483,394298.5407384483,376673.24676644366,413308.07963919063,394298.5407384483,376673.24676644366,413308.07963919063,0.0,0.0,0.0,556819.302017338
1992-09-01,162552.78936755052,206089.7046787337,350877.91702277167,153525.72568101008,171489.43113756602,116394.2694611769,98193.41709366448,134447.24603355362,116394.2694611769,98193.41709366448,134447.24603355362,0.0,0.0,0.0,278947.0588287274
1992-10-01,162478.39851992627,-15698.073476651918,135896.19646619842,153396.7402556089,171489.91085043817,-102176.76731820531,-117066.22623597582,-86388.39834978362,-102176.76731820531,-117066.22623597582,-86388.39834978362,0.0,0.0,0.0,60301.63120172096
1992-11-01,162401.5279773812,-72792.28881609568,83688.86112905544,153342.83870549186,171410.9258204094,-156845.49718553497,-174429.21365039126,-138705.34279986192,-156845.49718553497,-174429.21365039126,-138705.34279986192,0.0,0.0,0.0,5556.03079184622
1992-12-01,162327.13712975697,-75217.26037447956,75893.38730116491,153332.0252131165,171208.20219437603,-165167.51268698438,-180834.20441530805,-148562.58740811475,-165167.51268698438,-180834.20441530805,-148562.58740811475,0.0,0.0,0.0,-2840.3755572274094
1993-01-01,162250.26658721193,-72790.24629563506,76464.00455625757,153253.64362550701,171123.52634413564,-161026.05736686036,-178231.35989990053,-142815.6089122876,-161026.05736686036,-178231.35989990053,-142815.6089122876,0.0,0.0,0.0,1224.209220351564
1993-02-01,162173.39604466688,-78495.69731319987,75982.12622535083,153158.10677646857,171060.00782655252,-159878.18839664172,-181592.78227856793,-138731.7114088425,-159878.18839664172,-181592.78227856793,-138731.7114088425,0.0,0.0,0.0,2295.2076480251562
1993-03-01,162103.96458688422,-64457.37585695338,80087.6508959372,153075.43870231754,170994.54630687367,-153680.90974454308,-165567.0618452744,-141782.17329532123,-153680.90974454308,-165567.0618452744,-141782.17329532123,0.0,0.0,0.0,8423.054842341138
1993-04-01,162027.09404433917,-51975.641724511726,96770.9485749305,152976.59156264714,170936.85542082306,-140342.79546171063,-153810.82172804646,-127242.8174523446,-140342.79546171063,-153810.82172804646,-127242.8174523446,0.0,0.0,0.0,21684.298582628544
1993-05-01,161952.70319671495,21789.120416189624,167543.30480358072,152884.59027876312,170858.55152067126,-67667.47046620048,-79962.93061142773,-54461.657335342126,-67667.47046620048,-79962.93061142773,-54461.657335342126,0.0,0.0,0.0,94285.23273051447
1993-06-01,161875.83265416988,241395.08965229764,387098.3086244301,152792.73277568395,170781.18462274745,148760.60733397445,135077.6685571053,161680.73238495746,148760.60733397445,135077.6685571053,161680.73238495746,0.0,0.0,0.0,310636.4399881443
1993-07-01,161801.44180654563,520043.7169604032,665595.7944388507,152714.62728001867,170643.8933934482,432116.64031508414,420142.62590144057,444680.3389085829,432116.64031508414,420142.62590144057,444680.3389085829,0.0,0.0,0.0,593918.0821216297
1993-08-01,161724.57126400058,471395.116273331,624387.7670785391,152648.67479996063,170572.12470340714,387148.1422413801,374459.50158311514,399882.58386945265,387148.1422413801,374459.50158311514,399882.58386945265,0.0,0.0,0.0,548872.7135053807
1993-09-01,161647.70072145553,207983.6600692526,354878.3062102144,152621.3453961793,170498.6723926307,117935.97487819866,105112.06032322747,130817.45577119825,117935.97487819866,105112.06032322747,130817.45577119825,0.0,0.0,0.0,279583.6755996542
1993-10-01,161573.30987383128,-13221.195990903769,131940.02958702933,152574.2426087542,170447.88650928292,-102255.14692968405,-113777.44063633555,-91031.69583997686,-102255.14692968405,-113777.44063633555,-91031.69583997686,0.0,0.0,0.0,59318.16294414723
1993-11-01,161496.4393312862,-66943.40976322217,77775.78276646264,152461.34792315916,170454.85135152916,-154001.99893063455,-165971.03050833158,-141011.59655848224,-154001.99893063455,-165971.03050833158,-141011.59655848224,0.0,0.0,0.0,7494.440400651656
1993-12-01,161422.04848366196,-78369.72663214378,67577.02851411427,152396.59228975052,170464.53778101646,-163458.05551978378,-175514.13069867092,-151387.2131248915,-163458.05551978378,-175514.13069867092,-151387.2131248915,0.0,0.0,0.0,-2036.007036121824
